precision	recall	threshold	method
3.72723722978	100.0	0.08	dann
3.72763419483	100.0	0.09	dann
3.72895802259	100.0	0.1	dann
3.72948781701	100.0	0.11	dann
3.72988526162	100.0	0.12	dann
3.73001776199	100.0	0.13	dann
3.73134328358	100.0	0.14	dann
3.73200639773	100.0	0.15	dann
3.73399715505	100.0	0.16	dann
3.73599003736	100.0	0.17	dann
3.73838430591	100.0	0.18	dann
3.74051512237	100.0	0.19	dann
3.74371590544	100.0	0.2	dann
3.74718960779	100.0	0.21	dann
3.75053579083	100.0	0.22	dann
3.75509620199	100.0	0.23	dann
3.76182287188	100.0	0.24	dann
3.76668101593	100.0	0.25	dann
3.77426312006	100.0	0.26	dann
3.77841011418	99.9047619048	0.27	dann
3.78312035232	99.8095238095	0.28	dann
3.79393983275	99.8095238095	0.29	dann
3.80105282265	99.7142857143	0.3	dann
3.81000947039	99.619047619	0.31	dann
3.81478365824	99.3333333333	0.32	dann
3.81917667364	99.0476190476	0.33	dann
3.82884544449	98.8571428571	0.34	dann
3.83076467101	98.4761904762	0.35	dann
3.8431460172	98.2857142857	0.36	dann
3.8547988312	98.0	0.37	dann
3.86790318932	97.7142857143	0.38	dann
3.88150398785	97.3333333333	0.39	dann
3.89952976259	97.1428571429	0.4	dann
3.90366088632	96.4761904762	0.41	dann
3.93330483112	96.380952381	0.42	dann
3.95721506093	96.1904761905	0.43	dann
3.98355991148	96.0	0.44	dann
4.01052463722	95.8095238095	0.45	dann
4.03812894663	95.619047619	0.46	dann
4.05784150453	95.1428571429	0.47	dann
4.09109560936	94.9523809524	0.48	dann
4.12135801444	94.5714285714	0.49	dann
4.14111717766	93.9047619048	0.5	dann
4.16967739193	93.4285714286	0.51	dann
4.20088575483	93.0476190476	0.52	dann
4.22234797371	92.380952381	0.53	dann
4.25034205764	91.7142857143	0.54	dann
4.2838617359	91.2380952381	0.55	dann
4.3095227283	90.380952381	0.56	dann
4.33477979873	89.4285714286	0.57	dann
4.37191829068	88.6666666667	0.58	dann
4.4218174865	88.0952380952	0.59	dann
4.46045968056	87.2380952381	0.6	dann
4.5151996821	86.5714285714	0.61	dann
4.54959975681	85.5238095238	0.62	dann
4.60791404071	84.9523809524	0.63	dann
4.632123805	83.5238095238	0.64	dann
4.66966073264	82.1904761905	0.65	dann
4.68212581826	80.380952381	0.66	dann
4.72619859123	79.2380952381	0.67	dann
4.75884619876	77.619047619	0.68	dann
4.84732137501	76.9523809524	0.69	dann
4.89700259035	75.619047619	0.7	dann
4.99968276125	75.0476190476	0.71	dann
5.00065368022	72.8571428571	0.72	dann
5.06968289234	71.7142857143	0.73	dann
5.14301621546	70.380952381	0.74	dann
5.18454689071	68.7619047619	0.75	dann
5.20050591474	66.5714285714	0.76	dann
5.31635802469	65.619047619	0.77	dann
5.38602501793	64.380952381	0.78	dann
5.44631838749	63.0476190476	0.79	dann
5.49769506573	61.3333333333	0.8	dann
5.58151838462	60.2857142857	0.81	dann
5.64288959564	59.1428571429	0.82	dann
5.68075117371	57.619047619	0.83	dann
5.68335588633	56.0	0.84	dann
5.77191931296	55.0476190476	0.85	dann
5.82504358527	54.0952380952	0.86	dann
5.86807387863	52.9523809524	0.87	dann
5.87853199091	51.7142857143	0.88	dann
5.86477813434	50.4761904762	0.89	dann
5.86370839937	49.3333333333	0.9	dann
5.8612716763	48.2857142857	0.91	dann
5.83984837716	46.9523809524	0.92	dann
5.81972171809	45.8095238095	0.93	dann
5.75521798197	44.380952381	0.94	dann
5.68816658202	42.6666666667	0.95	dann
5.69339253069	41.5238095238	0.96	dann
5.66448801743	39.619047619	0.97	dann
5.63503649635	36.7619047619	0.98	dann
5.57449710194	31.1428571429	0.99	dann
	0.0	1.0	dann
3.71660859466	3.04761904762	0.0	linsight
3.71660859466	3.04761904762	0.01	linsight
3.71660859466	3.04761904762	0.02	linsight
3.71660859466	3.04761904762	0.03	linsight
3.71660859466	3.04761904762	0.04	linsight
3.56553512494	57.619047619	0.05	linsight
3.65615006444	72.9523809524	0.06	linsight
3.62267805265	78.380952381	0.07	linsight
3.64369034995	81.8095238095	0.08	linsight
3.6393577604	84.1904761905	0.09	linsight
3.65410986529	86.2857142857	0.1	linsight
3.65247804141	87.5238095238	0.11	linsight
3.63921568627	88.380952381	0.12	linsight
3.63191423244	89.0476190476	0.13	linsight
3.64505066852	90.0952380952	0.14	linsight
3.65503237424	90.8571428571	0.15	linsight
3.65041300293	91.3333333333	0.16	linsight
3.67090523766	92.380952381	0.17	linsight
3.66170653607	92.5714285714	0.18	linsight
3.65945296063	92.7619047619	0.19	linsight
3.66329208849	93.0476190476	0.2	linsight
3.66072765384	93.1428571429	0.21	linsight
3.65580143541	93.1428571429	0.22	linsight
3.6563071298	93.3333333333	0.23	linsight
3.66049129608	93.5238095238	0.24	linsight
3.66125911594	93.7142857143	0.25	linsight
3.66451325462	94.0	0.26	linsight
3.66030038939	94.0	0.27	linsight
3.6639128663	94.1904761905	0.28	linsight
3.66246161814	94.2857142857	0.29	linsight
3.66236741934	94.380952381	0.3	linsight
3.656691635	94.380952381	0.31	linsight
3.65278289716	94.380952381	0.32	linsight
3.66006333309	94.6666666667	0.33	linsight
3.65804291024	94.6666666667	0.34	linsight
3.6598374223	94.7619047619	0.35	linsight
3.66530642256	94.9523809524	0.36	linsight
3.66669116026	95.0476190476	0.37	linsight
3.66413334802	95.0476190476	0.38	linsight
3.67218166477	95.3333333333	0.39	linsight
3.67682099784	95.5238095238	0.4	linsight
3.68511667094	95.8095238095	0.41	linsight
3.68282325377	95.8095238095	0.42	linsight
3.68066734963	95.8095238095	0.43	linsight
3.69111574023	96.1904761905	0.44	linsight
3.69693870096	96.380952381	0.45	linsight
3.69450934579	96.380952381	0.46	linsight
3.69127516779	96.380952381	0.47	linsight
3.69209461676	96.4761904762	0.48	linsight
3.69074944438	96.4761904762	0.49	linsight
3.69615090492	96.6666666667	0.5	linsight
3.69399861703	96.6666666667	0.51	linsight
3.69346093665	96.6666666667	0.52	linsight
3.69414245719	96.7619047619	0.53	linsight
3.69212878843	96.7619047619	0.54	linsight
3.68917937545	96.7619047619	0.55	linsight
3.68797415514	96.7619047619	0.56	linsight
3.68690350909	96.7619047619	0.57	linsight
3.69148203213	96.9523809524	0.58	linsight
3.69001014934	96.9523809524	0.59	linsight
3.68867309225	96.9523809524	0.6	linsight
3.68720344815	96.9523809524	0.61	linsight
3.68855426048	97.0476190476	0.62	linsight
3.69110516031	97.1428571429	0.63	linsight
3.68963646229	97.1428571429	0.64	linsight
3.6881689326	97.1428571429	0.65	linsight
3.6873689538	97.1428571429	0.66	linsight
3.68603642671	97.1428571429	0.67	linsight
3.68818408409	97.2380952381	0.68	linsight
3.68791764493	97.2380952381	0.69	linsight
3.68671914494	97.2380952381	0.7	linsight
3.68565446538	97.2380952381	0.71	linsight
3.68485635917	97.2380952381	0.72	linsight
3.68445743568	97.2380952381	0.73	linsight
3.68405859854	97.2380952381	0.74	linsight
3.68339406183	97.2380952381	0.75	linsight
3.68259693417	97.2380952381	0.76	linsight
3.6851404464	97.3333333333	0.77	linsight
3.68460900602	97.3333333333	0.78	linsight
3.68434334331	97.3333333333	0.79	linsight
3.68741664564	97.4285714286	0.8	linsight
3.68701794853	97.4285714286	0.81	linsight
3.68675219836	97.4285714286	0.82	linsight
3.68595517763	97.4285714286	0.83	linsight
3.68476029248	97.4285714286	0.84	linsight
3.6859724272	97.5238095238	0.85	linsight
3.68691773677	97.619047619	0.86	linsight
3.69119074147	97.8095238095	0.87	linsight
3.68827437601	97.8095238095	0.88	linsight
3.69958375197	98.1904761905	0.89	linsight
3.70675748342	98.4761904762	0.9	linsight
3.70848113512	98.5714285714	0.91	linsight
3.7054274667	98.5714285714	0.92	linsight
3.70290866159	98.5714285714	0.93	linsight
3.70290942884	98.6666666667	0.94	linsight
3.70423289873	98.7619047619	0.95	linsight
3.70740410348	98.9523809524	0.96	linsight
3.72084742745	99.5238095238	0.97	linsight
3.72686254308	99.9047619048	0.98	linsight
3.72736954207	100.0	0.99	linsight
3.72710492688	100.0	1.0	linsight
	0.0	-1.0	hal
0.632911392405	0.204498977505	-0.9	hal
2.78884462151	1.43149284254	-0.8	hal
4.4776119403	3.06748466258	-0.7	hal
4.91803278689	4.29447852761	-0.6	hal
5.72519083969	6.13496932515	-0.5	hal
5.3125	6.95296523517	-0.4	hal
5.02512562814	8.1799591002	-0.3	hal
5.65656565657	11.4519427403	-0.2	hal
5.78257517348	15.3374233129	-0.1	hal
	0.0	-1.0	spanr
	0.0	-0.9	spanr
50.0	0.286259541985	-0.8	spanr
48.0	1.14503816794	-0.7	spanr
57.5	2.19465648855	-0.6	spanr
59.7014925373	3.81679389313	-0.5	spanr
66.3265306122	6.20229007634	-0.4	spanr
65.8536585366	10.3053435115	-0.3	spanr
60.2112676056	16.3167938931	-0.2	spanr
46.5156794425	25.4770992366	-0.1	spanr
