false_positive_rate	threshold	true_positive_rate	method
0.521764792681	0.16	0.792380952381	fathmm_coding
0.513575328316	0.17	0.786666666667	fathmm_coding
0.506935222075	0.18	0.78380952381	fathmm_coding
0.500221336875	0.19	0.78	fathmm_coding
0.494577246569	0.2	0.772380952381	fathmm_coding
0.489670945846	0.21	0.765714285714	fathmm_coding
0.485096650435	0.22	0.762857142857	fathmm_coding
0.480928139295	0.23	0.758095238095	fathmm_coding
0.476464512321	0.24	0.754285714286	fathmm_coding
0.471779548473	0.25	0.751428571429	fathmm_coding
0.466910137229	0.26	0.748571428571	fathmm_coding
0.462335841818	0.27	0.74380952381	fathmm_coding
0.459237125572	0.28	0.73619047619	fathmm_coding
0.45554817766	0.29	0.732380952381	fathmm_coding
0.45219123506	0.3	0.731428571429	fathmm_coding
0.449350745167	0.31	0.726666666667	fathmm_coding
0.446215139442	0.32	0.721904761905	fathmm_coding
0.443595986425	0.33	0.717142857143	fathmm_coding
0.44127194924	0.34	0.715238095238	fathmm_coding
0.43876346466	0.35	0.711428571429	fathmm_coding
0.436144311642	0.36	0.707619047619	fathmm_coding
0.433340711229	0.37	0.706666666667	fathmm_coding
0.431053563524	0.38	0.705714285714	fathmm_coding
0.428176184152	0.39	0.70380952381	fathmm_coding
0.425593920614	0.4	0.7	fathmm_coding
0.423306772908	0.41	0.695238095238	fathmm_coding
0.420798288328	0.42	0.690476190476	fathmm_coding
0.418400472185	0.43	0.686666666667	fathmm_coding
0.415744429689	0.44	0.68380952381	fathmm_coding
0.412830160838	0.45	0.681904761905	fathmm_coding
0.410801239486	0.46	0.678095238095	fathmm_coding
0.408403423344	0.47	0.674285714286	fathmm_coding
0.405526043972	0.48	0.672380952381	fathmm_coding
0.403165117309	0.49	0.670476190476	fathmm_coding
0.400804190645	0.5	0.667619047619	fathmm_coding
0.398849048251	0.51	0.666666666667	fathmm_coding
0.396709458462	0.52	0.661904761905	fathmm_coding
0.394237863361	0.53	0.659047619048	fathmm_coding
0.392061384093	0.54	0.65619047619	fathmm_coding
0.389737346909	0.55	0.655238095238	fathmm_coding
0.387007525454	0.56	0.654285714286	fathmm_coding
0.384683488269	0.57	0.649523809524	fathmm_coding
0.381806108898	0.58	0.646666666667	fathmm_coding
0.379150066401	0.59	0.641904761905	fathmm_coding
0.376530913384	0.6	0.638095238095	fathmm_coding
0.374022428803	0.61	0.637142857143	fathmm_coding
0.37162461266	0.62	0.631428571429	fathmm_coding
0.367935664748	0.63	0.622857142857	fathmm_coding
0.365537848606	0.64	0.61619047619	fathmm_coding
0.363029364025	0.65	0.612380952381	fathmm_coding
0.359746200384	0.66	0.607619047619	fathmm_coding
0.356241699867	0.67	0.602857142857	fathmm_coding
0.352405194039	0.68	0.593333333333	fathmm_coding
0.348679356647	0.69	0.592380952381	fathmm_coding
0.345101077173	0.7	0.591428571429	fathmm_coding
0.341338350302	0.71	0.586666666667	fathmm_coding
0.337428065516	0.72	0.581904761905	fathmm_coding
0.333739117604	0.73	0.57619047619	fathmm_coding
0.329459938026	0.74	0.570476190476	fathmm_coding
0.324442968865	0.75	0.564761904762	fathmm_coding
0.319352220747	0.76	0.560952380952	fathmm_coding
0.314298362107	0.77	0.552380952381	fathmm_coding
0.308912498156	0.78	0.54380952381	fathmm_coding
0.303120849934	0.79	0.534285714286	fathmm_coding
0.297771875461	0.8	0.526666666667	fathmm_coding
0.292201564114	0.81	0.519047619048	fathmm_coding
0.285524568393	0.82	0.513333333333	fathmm_coding
0.278589346318	0.83	0.505714285714	fathmm_coding
0.271248339973	0.84	0.495238095238	fathmm_coding
0.264202449461	0.85	0.486666666667	fathmm_coding
0.256455658846	0.86	0.477142857143	fathmm_coding
0.248561310314	0.87	0.469523809524	fathmm_coding
0.240261177512	0.88	0.45619047619	fathmm_coding
0.231260144607	0.89	0.440952380952	fathmm_coding
0.220303969308	0.9	0.421904761905	fathmm_coding
0.210380699425	0.91	0.402857142857	fathmm_coding
0.199018739855	0.92	0.379047619048	fathmm_coding
0.186033643205	0.93	0.361904761905	fathmm_coding
0.171314741036	0.94	0.339047619048	fathmm_coding
0.154640696473	0.95	0.312380952381	fathmm_coding
0.135642614726	0.96	0.28	fathmm_coding
0.112734248192	0.97	0.221904761905	fathmm_coding
0.0837760070828	0.98	0.160952380952	fathmm_coding
0.0412424376568	0.99	0.087619047619	fathmm_coding
0.0	1.0	0.0	fathmm_coding
1.0	-3.648336	1.0	cadd
0.999889388688	-3.148336	1.0	cadd
0.99959442519	-2.648336	1.0	cadd
0.998635793821	-2.148336	1.0	cadd
0.997234717204	-1.648336	0.998095238095	cadd
0.993178969103	-1.148336	0.997142857143	cadd
0.97828331244	-0.648336	0.993333333333	cadd
0.889720522085	-0.148336	0.955238095238	cadd
0.641951183541	0.351664	0.827619047619	cadd
0.50298650542	0.851664	0.712380952381	cadd
0.405869773616	1.351664	0.606666666667	cadd
0.321288990487	1.851664	0.504761904762	cadd
0.260157805472	2.351664	0.414285714286	cadd
0.226826930167	2.851664	0.370476190476	cadd
0.202824275496	3.351664	0.347619047619	cadd
0.18092323575	3.851664	0.310476190476	cadd
0.159870216061	4.351664	0.274285714286	cadd
0.134982670894	4.851664	0.220952380952	cadd
0.111864906718	5.351664	0.165714285714	cadd
0.0866823980532	5.851664	0.108571428571	cadd
0.0587714770297	6.351664	0.0742857142857	cadd
0.0352850084802	6.851664	0.0533333333333	cadd
0.0183983482044	7.351664	0.0371428571429	cadd
0.00759531008038	7.851664	0.0295238095238	cadd
0.00254406017255	8.351664	0.0266666666667	cadd
0.00191726273874	8.851664	0.0266666666667	cadd
0.00184352186417	9.351664	0.0257142857143	cadd
0.00180665142689	9.851664	0.0247619047619	cadd
0.0017697809896	10.351664	0.0247619047619	cadd
0.00169604011504	10.851664	0.0247619047619	cadd
0.0015485583659	11.351664	0.0190476190476	cadd
0.00143794705405	11.851664	0.0161904761905	cadd
0.00125359486764	12.351664	0.0161904761905	cadd
0.00103237224393	12.851664	0.0142857142857	cadd
0.000811149620235	13.351664	0.012380952381	cadd
0.000553056559251	13.851664	0.00857142857143	cadd
0.000405574810117	14.351664	0.00285714285714	cadd
0.000258093060984	14.851664	0.000952380952381	cadd
7.37408745668e-05	15.351664	0.000952380952381	cadd
3.68704372834e-05	15.851664	0.0	cadd
0.0	16.351664	0.0	cadd
0.0167389956603	0.0	0.0252525252525	fitcons
0.0167389956603	0.01	0.0252525252525	fitcons
0.0167389956603	0.02	0.0252525252525	fitcons
0.0167389956603	0.03	0.0252525252525	fitcons
0.0167389956603	0.04	0.0252525252525	fitcons
0.018598884067	0.05	0.030303030303	fitcons
0.077495350279	0.06	0.0909090909091	fitcons
0.150650960942	0.07	0.151515151515	fitcons
0.187848729076	0.08	0.20202020202	fitcons
0.231246125232	0.09	0.217171717172	fitcons
0.305021698698	0.1	0.262626262626	fitcons
0.321760694358	0.11	0.282828282828	fitcons
0.334779913205	0.12	0.287878787879	fitcons
0.343459392436	0.13	0.292929292929	fitcons
0.347799132052	0.14	0.292929292929	fitcons
0.347799132052	0.15	0.292929292929	fitcons
0.37507749535	0.16	0.313131313131	fitcons
0.399256044637	0.17	0.343434343434	fitcons
0.399256044637	0.18	0.343434343434	fitcons
0.399256044637	0.19	0.343434343434	fitcons
0.399256044637	0.2	0.343434343434	fitcons
0.39987600744	0.21	0.348484848485	fitcons
0.400495970242	0.22	0.348484848485	fitcons
0.400495970242	0.23	0.348484848485	fitcons
0.400495970242	0.24	0.348484848485	fitcons
0.401115933044	0.25	0.348484848485	fitcons
0.422814631122	0.26	0.368686868687	fitcons
0.425914445133	0.27	0.388888888889	fitcons
0.426534407936	0.28	0.388888888889	fitcons
0.432114073156	0.29	0.393939393939	fitcons
0.473031618103	0.3	0.464646464646	fitcons
0.473031618103	0.31	0.464646464646	fitcons
0.473031618103	0.32	0.464646464646	fitcons
0.477371357719	0.33	0.474747474747	fitcons
0.477371357719	0.34	0.474747474747	fitcons
0.477371357719	0.35	0.474747474747	fitcons
0.482951022939	0.36	0.479797979798	fitcons
0.482951022939	0.37	0.479797979798	fitcons
0.482951022939	0.38	0.479797979798	fitcons
0.482951022939	0.39	0.479797979798	fitcons
0.482951022939	0.4	0.479797979798	fitcons
0.482951022939	0.41	0.479797979798	fitcons
0.482951022939	0.42	0.479797979798	fitcons
0.483570985741	0.43	0.484848484848	fitcons
0.483570985741	0.44	0.484848484848	fitcons
0.496590204588	0.45	0.484848484848	fitcons
0.496590204588	0.46	0.484848484848	fitcons
0.496590204588	0.47	0.484848484848	fitcons
0.497830130192	0.48	0.484848484848	fitcons
0.518908865468	0.49	0.5	fitcons
0.537507749535	0.5	0.510101010101	fitcons
0.540607563546	0.51	0.510101010101	fitcons
0.550526968382	0.52	0.515151515152	fitcons
0.550526968382	0.53	0.515151515152	fitcons
0.551766893986	0.54	0.520202020202	fitcons
0.556106633602	0.55	0.525252525253	fitcons
0.580905145691	0.56	0.570707070707	fitcons
0.590204587725	0.57	0.570707070707	fitcons
0.591444513329	0.58	0.570707070707	fitcons
0.597644141352	0.59	0.570707070707	fitcons
0.597644141352	0.6	0.570707070707	fitcons
0.598884066956	0.61	0.575757575758	fitcons
0.63050216987	0.62	0.611111111111	fitcons
0.64166150031	0.63	0.621212121212	fitcons
0.654060756355	0.64	0.636363636364	fitcons
0.674519528828	0.65	0.671717171717	fitcons
0.680099194048	0.66	0.676767676768	fitcons
0.684438933664	0.67	0.676767676768	fitcons
0.709857408555	0.68	0.712121212121	fitcons
0.709857408555	0.69	0.712121212121	fitcons
0.718536887787	0.7	0.722222222222	fitcons
0.885306881587	0.71	0.838383838384	fitcons
0.903905765654	0.72	0.893939393939	fitcons
0.916924984501	0.73	0.924242424242	fitcons
0.988220706758	0.74	0.994949494949	fitcons
0.995660260384	0.75	1.0	fitcons
0.998760074396	0.76	1.0	fitcons
1.0	0.77	1.0	fitcons
1.0	0.78	1.0	fitcons
1.0	0.79	1.0	fitcons
1.0	0.8	1.0	fitcons
1.0	0.81	1.0	fitcons
1.0	0.82	1.0	fitcons
1.0	0.83	1.0	fitcons
1.0	0.84	1.0	fitcons
1.0	0.85	1.0	fitcons
1.0	0.86	1.0	fitcons
1.0	0.87	1.0	fitcons
1.0	0.88	1.0	fitcons
1.0	0.89	1.0	fitcons
1.0	0.9	1.0	fitcons
1.0	0.91	1.0	fitcons
1.0	0.92	1.0	fitcons
1.0	0.93	1.0	fitcons
1.0	0.94	1.0	fitcons
1.0	0.95	1.0	fitcons
1.0	0.96	1.0	fitcons
1.0	0.97	1.0	fitcons
1.0	0.98	1.0	fitcons
1.0	0.99	1.0	fitcons
1.0	1.0	1.0	fitcons
1.0	0.0	1.0	dann
1.0	0.001	1.0	dann
1.0	0.002	1.0	dann
1.0	0.003	1.0	dann
1.0	0.004	1.0	dann
1.0	0.005	1.0	dann
1.0	0.006	1.0	dann
1.0	0.007	1.0	dann
1.0	0.008	1.0	dann
1.0	0.009	1.0	dann
1.0	0.01	1.0	dann
1.0	0.011	1.0	dann
1.0	0.012	1.0	dann
1.0	0.013	1.0	dann
1.0	0.014	1.0	dann
1.0	0.015	1.0	dann
1.0	0.016	1.0	dann
1.0	0.017	1.0	dann
1.0	0.018	1.0	dann
1.0	0.019	1.0	dann
1.0	0.02	1.0	dann
1.0	0.021	1.0	dann
1.0	0.022	1.0	dann
1.0	0.023	1.0	dann
1.0	0.024	1.0	dann
1.0	0.025	1.0	dann
1.0	0.026	1.0	dann
1.0	0.027	1.0	dann
1.0	0.028	1.0	dann
1.0	0.029	1.0	dann
1.0	0.03	1.0	dann
1.0	0.031	1.0	dann
1.0	0.032	1.0	dann
1.0	0.033	1.0	dann
1.0	0.034	1.0	dann
1.0	0.035	1.0	dann
1.0	0.036	1.0	dann
1.0	0.037	1.0	dann
1.0	0.038	1.0	dann
1.0	0.039	1.0	dann
1.0	0.04	1.0	dann
1.0	0.041	1.0	dann
1.0	0.042	1.0	dann
1.0	0.043	1.0	dann
1.0	0.044	1.0	dann
1.0	0.045	1.0	dann
1.0	0.046	1.0	dann
1.0	0.047	1.0	dann
1.0	0.048	1.0	dann
1.0	0.049	1.0	dann
1.0	0.05	1.0	dann
1.0	0.051	1.0	dann
1.0	0.052	1.0	dann
1.0	0.053	1.0	dann
1.0	0.054	1.0	dann
1.0	0.055	1.0	dann
1.0	0.056	1.0	dann
1.0	0.057	1.0	dann
1.0	0.058	1.0	dann
1.0	0.059	1.0	dann
1.0	0.06	1.0	dann
1.0	0.061	1.0	dann
1.0	0.062	1.0	dann
1.0	0.063	1.0	dann
1.0	0.064	1.0	dann
1.0	0.065	1.0	dann
1.0	0.066	1.0	dann
1.0	0.067	1.0	dann
1.0	0.068	1.0	dann
0.999963129563	0.069	1.0	dann
0.999963129563	0.07	1.0	dann
0.999963129563	0.071	1.0	dann
0.999963129563	0.072	1.0	dann
0.999963129563	0.073	1.0	dann
0.999963129563	0.074	1.0	dann
0.999963129563	0.075	1.0	dann
0.999963129563	0.076	1.0	dann
0.999963129563	0.077	1.0	dann
0.999963129563	0.078	1.0	dann
0.999963129563	0.079	1.0	dann
0.999963129563	0.08	1.0	dann
0.999963129563	0.081	1.0	dann
0.999963129563	0.082	1.0	dann
0.999963129563	0.083	1.0	dann
0.999926259125	0.084	1.0	dann
0.999926259125	0.085	1.0	dann
0.999889388688	0.086	1.0	dann
0.999889388688	0.087	1.0	dann
0.999889388688	0.088	1.0	dann
0.999889388688	0.089	1.0	dann
0.999852518251	0.09	1.0	dann
0.999815647814	0.091	1.0	dann
0.999741906939	0.092	1.0	dann
0.999741906939	0.093	1.0	dann
0.999705036502	0.094	1.0	dann
0.999668166064	0.095	1.0	dann
0.999631295627	0.096	1.0	dann
0.999631295627	0.097	1.0	dann
0.999557554753	0.098	1.0	dann
0.999520684315	0.099	1.0	dann
0.999483813878	0.1	1.0	dann
0.999446943441	0.101	1.0	dann
0.999410073003	0.102	1.0	dann
0.999410073003	0.103	1.0	dann
0.999410073003	0.104	1.0	dann
0.999336332129	0.105	1.0	dann
0.999336332129	0.106	1.0	dann
0.999336332129	0.107	1.0	dann
0.999336332129	0.108	1.0	dann
0.999336332129	0.109	1.0	dann
0.999336332129	0.11	1.0	dann
0.999336332129	0.111	1.0	dann
0.999336332129	0.112	1.0	dann
0.999336332129	0.113	1.0	dann
0.999336332129	0.114	1.0	dann
0.999299461692	0.115	1.0	dann
0.999262591254	0.116	1.0	dann
0.999262591254	0.117	1.0	dann
0.999262591254	0.118	1.0	dann
0.999225720817	0.119	1.0	dann
0.999225720817	0.12	1.0	dann
0.999225720817	0.121	1.0	dann
0.999225720817	0.122	1.0	dann
0.999225720817	0.123	1.0	dann
0.999225720817	0.124	1.0	dann
0.999225720817	0.125	1.0	dann
0.99918885038	0.126	1.0	dann
0.99918885038	0.127	1.0	dann
0.99918885038	0.128	1.0	dann
0.99918885038	0.129	1.0	dann
0.99918885038	0.13	1.0	dann
0.99918885038	0.131	1.0	dann
0.999115109505	0.132	1.0	dann
0.999115109505	0.133	1.0	dann
0.999115109505	0.134	1.0	dann
0.999041368631	0.135	1.0	dann
0.999004498193	0.136	1.0	dann
0.998930757319	0.137	1.0	dann
0.998930757319	0.138	1.0	dann
0.998893886881	0.139	1.0	dann
0.998820146007	0.14	1.0	dann
0.99878327557	0.141	1.0	dann
0.99878327557	0.142	1.0	dann
0.99878327557	0.143	1.0	dann
0.998746405132	0.144	1.0	dann
0.998746405132	0.145	1.0	dann
0.998709534695	0.146	1.0	dann
0.998672664258	0.147	1.0	dann
0.998635793821	0.148	1.0	dann
0.998635793821	0.149	1.0	dann
0.998635793821	0.15	1.0	dann
0.998635793821	0.151	1.0	dann
0.998635793821	0.152	1.0	dann
0.998562052946	0.153	1.0	dann
0.998451441634	0.154	1.0	dann
0.998414571197	0.155	1.0	dann
0.998303959885	0.156	1.0	dann
0.998267089448	0.157	1.0	dann
0.998193348573	0.158	1.0	dann
0.998119607699	0.159	1.0	dann
0.998082737261	0.16	1.0	dann
0.998045866824	0.161	1.0	dann
0.998008996387	0.162	1.0	dann
0.997972125949	0.163	1.0	dann
0.9978246442	0.164	1.0	dann
0.997677162451	0.165	1.0	dann
0.997640292014	0.166	1.0	dann
0.997640292014	0.167	1.0	dann
0.997640292014	0.168	1.0	dann
0.997603421577	0.169	1.0	dann
0.997529680702	0.17	1.0	dann
0.997492810265	0.171	1.0	dann
0.99741906939	0.172	1.0	dann
0.99741906939	0.173	1.0	dann
0.997308458078	0.174	1.0	dann
0.997197846766	0.175	1.0	dann
0.997124105892	0.176	1.0	dann
0.997087235455	0.177	1.0	dann
0.997087235455	0.178	1.0	dann
0.997050365017	0.179	1.0	dann
0.996866012831	0.18	1.0	dann
0.996755401519	0.181	1.0	dann
0.99660791977	0.182	1.0	dann
0.996571049333	0.183	1.0	dann
0.996534178895	0.184	1.0	dann
0.996497308458	0.185	1.0	dann
0.996423567584	0.186	1.0	dann
0.996423567584	0.187	1.0	dann
0.996349826709	0.188	1.0	dann
0.996312956272	0.189	1.0	dann
0.996276085834	0.19	1.0	dann
0.996239215397	0.191	1.0	dann
0.996165474523	0.192	1.0	dann
0.996091733648	0.193	1.0	dann
0.995981122336	0.194	1.0	dann
0.995907381462	0.195	1.0	dann
0.995759899712	0.196	1.0	dann
0.995649288401	0.197	1.0	dann
0.995538677089	0.198	1.0	dann
0.995428065777	0.199	1.0	dann
0.99539119534	0.2	1.0	dann
0.995206843153	0.201	1.0	dann
0.995022490967	0.202	1.0	dann
0.994948750092	0.203	1.0	dann
0.994764397906	0.204	1.0	dann
0.994727527468	0.205	1.0	dann
0.994616916157	0.206	1.0	dann
0.994506304845	0.207	1.0	dann
0.994469434407	0.208	1.0	dann
0.99443256397	0.209	1.0	dann
0.99443256397	0.21	1.0	dann
0.994395693533	0.211	1.0	dann
0.994285082221	0.212	1.0	dann
0.994174470909	0.213	1.0	dann
0.994063859597	0.214	1.0	dann
0.993953248286	0.215	1.0	dann
0.993805766536	0.216	1.0	dann
0.993658284787	0.217	1.0	dann
0.993658284787	0.218	1.0	dann
0.993584543913	0.219	1.0	dann
0.993510803038	0.22	1.0	dann
0.993363321289	0.221	1.0	dann
0.993252709977	0.222	1.0	dann
0.993105228228	0.223	1.0	dann
0.992994616916	0.224	1.0	dann
0.992920876042	0.225	1.0	dann
0.992625912543	0.226	1.0	dann
0.992515301231	0.227	1.0	dann
0.99240468992	0.228	1.0	dann
0.992330949045	0.229	1.0	dann
0.99225720817	0.23	1.0	dann
0.992146596859	0.231	1.0	dann
0.992109726421	0.232	1.0	dann
0.991814762923	0.233	1.0	dann
0.991593540299	0.234	1.0	dann
0.991482928988	0.235	1.0	dann
0.991261706364	0.236	1.0	dann
0.991077354177	0.237	1.0	dann
0.990819261116	0.238	1.0	dann
0.990671779367	0.239	1.0	dann
0.990413686306	0.24	1.0	dann
0.990192463683	0.241	1.0	dann
0.990008111496	0.242	1.0	dann
0.989971241059	0.243	1.0	dann
0.989786888873	0.244	1.0	dann
0.989676277561	0.245	1.0	dann
0.989565666249	0.246	1.0	dann
0.989381314062	0.247	1.0	dann
0.989196961876	0.248	1.0	dann
0.989196961876	0.249	1.0	dann
0.989086350564	0.25	1.0	dann
0.988754516629	0.251	1.0	dann
0.988570164442	0.252	1.0	dann
0.988348941818	0.253	1.0	dann
0.988238330507	0.254	1.0	dann
0.988090848757	0.255	1.0	dann
0.987869626134	0.256	1.0	dann
0.987537792198	0.257	1.0	dann
0.987390310449	0.258	1.0	dann
0.987095346951	0.259	1.0	dann
0.987021606076	0.26	1.0	dann
0.98683725389	0.261	1.0	dann
0.986468549517	0.262	1.0	dann
0.986321067768	0.263	1.0	dann
0.986210456456	0.264	1.0	dann
0.985989233832	0.265	1.0	dann
0.985804881646	0.266	1.0	dann
0.985657399897	0.267	1.0	dann
0.985325565961	0.268	1.0	dann
0.9850674729	0.269	1.0	dann
0.984956861588	0.27	0.999047619048	dann
0.984883120714	0.271	0.999047619048	dann
0.98466189809	0.272	0.999047619048	dann
0.984071971094	0.273	0.999047619048	dann
0.98385074847	0.274	0.999047619048	dann
0.983629525846	0.275	0.999047619048	dann
0.983482044097	0.276	0.999047619048	dann
0.983260821473	0.277	0.999047619048	dann
0.983076469287	0.278	0.999047619048	dann
0.982892117101	0.279	0.998095238095	dann
0.982744635351	0.28	0.998095238095	dann
0.982339060541	0.281	0.998095238095	dann
0.98208096748	0.282	0.998095238095	dann
0.98167539267	0.283	0.998095238095	dann
0.981343558735	0.284	0.998095238095	dann
0.981232947423	0.285	0.998095238095	dann
0.981048595236	0.286	0.998095238095	dann
0.98086424305	0.287	0.998095238095	dann
0.980495538677	0.288	0.998095238095	dann
0.980200575179	0.289	0.998095238095	dann
0.979831870806	0.29	0.998095238095	dann
0.979610648182	0.291	0.998095238095	dann
0.979278814247	0.292	0.998095238095	dann
0.978946980311	0.293	0.998095238095	dann
0.978652016813	0.294	0.997142857143	dann
0.978357053315	0.295	0.997142857143	dann
0.978135830691	0.296	0.997142857143	dann
0.977730255881	0.297	0.997142857143	dann
0.977509033257	0.298	0.997142857143	dann
0.977214069759	0.299	0.997142857143	dann
0.976992847135	0.3	0.997142857143	dann
0.976255438389	0.301	0.997142857143	dann
0.976034215766	0.302	0.997142857143	dann
0.975886734017	0.303	0.997142857143	dann
0.975628640956	0.304	0.997142857143	dann
0.975407418332	0.305	0.997142857143	dann
